,Unnamed: 0,stim1_location,stim2_location,response1_area1,responsestrength1_area1,reactivation_area1,REACT1,response2_area1,responsestrength2_area1,response1_area2,responsestrength1_area2,reactivation_area2,REACT2,reactstrength_area1,reactstrength_area2,response2_area2,responsestrength2_area2,delay1,delay2,ITI,stim_start,stim2_start,stim_duration,react_start,react_end,react_strength,window,steps,across_factor,stim1_location_rad,stim2_location_rad,response1,response2,response1Err,response2Err,across_factor_label
18529,18529,12,315,0.2700754453715862,1.0222117829919943,1.17921911383084,True,-0.7451996425670826,1.0693390564313758,0.2444194772365505,1.0008014793000004,0.1494465295487567,True,0.0015005713626297,0.9756656406737292,-0.6598082110085004,0.988732053096896,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.20943951023931956,-0.7853981633974483,0.25724746130406784,-0.7025039267877915,0.04780795106474827,0.08289423660965675,0.0%
18533,18533,161,346,2.8030678025574574,1.0548556935310287,-0.9500312642153956,True,-0.399211576750157,0.9964305050458004,2.777525508078115,1.058814161979441,2.781788180142492,True,0.0374585472263506,1.1878353773658006,-0.3671471149792862,0.9765222851681884,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.8099800957108707,-0.24434609527920603,2.7902966553177855,-0.38317934586472147,-0.01968344039308522,-0.1388332505855154,0.0%
18538,18538,66,254,1.0369437465203206,1.0516320817192175,1.2581315365178374,True,-1.9154820691352965,1.0528734307534895,1.0920345225107846,1.0605281683048091,-0.1232202036412959,True,1.2999424100520127,0.0021891192614277,-1.9438190012597776,1.0636330067186657,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,1.1519173063162575,-1.8500490071139888,1.0644891345155525,-1.929650535197537,-0.08742817180070503,-0.0796015280835482,0.0%
18559,18559,237,1,-2.074362511956205,1.0632674908159518,-0.7969108058575469,True,0.020064960012456,1.0844072128998807,-2.028697250929075,1.0291565058255392,-1.2385669429121458,True,0.0075064269960075,1.0934301767107135,-0.0113439157729902,0.987363778359584,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-2.146754979953025,0.017453292519943295,-2.05152988144264,0.004360522119732924,0.0952250985103848,-0.013092770400210372,0.0%
18561,18561,3,11,0.1057770110248098,1.0827225846601083,-2.291435368506668,True,0.193584469813314,1.079795115402962,0.1818314675027632,1.0686446063869923,-2.6440590503302994,True,1.5339561152364158,0.0046780069452331,0.172617767720467,1.0649009017963158,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.05235987755982989,0.19198621771937624,0.14380423926378638,0.18310111876688984,0.09144436170395649,-0.008885098952486436,0.0%
18568,18568,144,352,2.5356089984783168,1.0811923263450418,2.1548813774540703,True,-0.1051173766473449,1.0443954469827492,2.59160736585358,1.0221488135498922,1.0185625907057594,True,0.8825008604571234,0.0035375954956319,-0.1148309415518814,1.0876787260737175,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.5132741228718345,-0.13962634015954656,2.5636081821659467,-0.10997415909961283,0.0503340592941123,0.029652181059933717,0.0%
18576,18576,249,120,-1.9415562878574533,0.9844739704331736,-0.3318516048321421,True,2.006922581790448,1.0240443314271783,-1.8773930095965687,0.9665611440098958,-1.4833305326773163,True,0.0092346185936535,1.4574956780338533,1.975187077375926,1.0200126804618683,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.937315469713706,2.0943951023931953,-1.9094746487270111,1.9910548295831871,0.027840820986694926,-0.10334027281000815,0.0%
18587,18587,350,322,-0.2760939682710227,0.969208284868262,-0.296833585242472,True,-0.5948810299374843,0.9819121460383554,-0.1287757022211713,0.9862081240084511,-2.9723720715518303,True,1.3678396709409768,0.0078246059413361,-0.8450729843940992,1.0615926920731629,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-0.17453292519943275,-0.6632251157578448,-0.20243483524609696,-0.7199770071657916,-0.027901910046664206,-0.056751891407946835,0.0%
18593,18593,112,184,1.9665312074018344,0.9324097455198272,2.930181006537837,True,-3.0442259381014067,1.0640847927029222,1.9615927405690208,1.0223761353497536,0.4269769543535149,True,0.3842928697928313,0.0012445630128792,-3.1278666980519887,1.086121418974819,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,1.9547687622336491,-3.07177948351002,1.9640619739854275,-3.086046318076698,0.009293211751778293,-0.014266834566678101,0.0%
18620,18620,322,295,-0.8317574007838966,0.98934519528721,-0.604852036586446,True,-1.1032931895275129,1.1106407391840667,-0.5500900364740239,1.0123695116680271,-1.5846909321829892,True,1.103233718869795,1.1523629393520454,-1.150932743044089,1.0890179656360917,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-0.6632251157578448,-1.1344640137963138,-0.6909237186289601,-1.1271129662858006,-0.02769860287111526,0.007351047510513268,0.0%
18624,18624,128,159,2.12462670154075,1.0518101649861211,0.5540649795325341,True,2.644524931172005,1.067586589005162,2.223752116967128,0.9745526172870992,1.3384618854834271,True,0.0046450398373216,0.014642438613377,2.888326761448514,1.113159926307442,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.234021442552742,2.775073510670984,2.1741894092539393,2.766425846310259,-0.059832033298802545,-0.008647664360725003,0.0%
18646,18646,328,322,-0.4969275722009829,0.995572039654684,-1.4020584401274765,True,-0.6980348123941509,1.0143753063603065,-0.4022205475125116,0.9587888446939627,-1.2254726364645026,True,0.0012802594785148,0.001598290850582,-0.6302356034229627,0.9771355486617346,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-0.5585053606381853,-0.6632251157578448,-0.44957405985674725,-0.6641352079085565,0.10893130078143815,-0.0009100921507116381,0.0%
18647,18647,8,172,0.1654404441717991,1.068266693522704,-1.1499035499159236,True,2.970059533175786,1.025352652074369,0.204812327620804,1.0422740441307763,1.949256368025914,True,0.0089857306059291,0.0026708617817125,3.0330430434707645,1.0238530622222184,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.13962634015954636,3.001966313430247,0.1851263858963006,3.0015512883232747,0.04550004573675424,-0.0004150251069723383,0.0%
18651,18651,299,245,-0.9983098068319568,1.0210249634492723,-0.4641443987509141,True,-1.978334603418804,1.0067814114435274,-1.1446174927789807,1.0632597648909492,2.5029943092410565,True,1.0931230605400282,0.0037988278892514,-2.044590692877143,0.989979056221026,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.0646508437165405,-2.0071286397934784,-1.0714636498054686,-2.0114626481479734,-0.0068128060889281325,-0.00433400835449489,0.0%
18656,18656,320,330,-0.7812533265364368,1.051808966506904,2.579410042618305,True,-0.4633634378782301,1.0212614371387478,-0.5610091468256846,0.9949016032065332,2.106610575594212,True,0.0024749748091939,0.0052790064080662,-0.5112922418073608,0.9889435520958392,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-0.6981317007977319,-0.5235987755982991,-0.6711312366810605,-0.4873278398427954,0.027000464116671407,0.0362709357555038,0.0%
18657,18657,26,226,0.4759190888727705,1.0180940094504407,1.0490366496288206,True,-2.282442055298337,0.9974805192412391,0.435633237705019,1.0148901668652697,-2.9060714119671744,True,0.0044224087274275,0.0021674023076695,-2.4000751003108265,1.0447844363286218,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.4537856055185257,-2.3387411976724013,0.4557761632888946,-2.341258577804582,0.0019905577703689032,-0.0025173801321804585,0.0%
18662,18662,323,280,-0.5869207957571122,1.0310022029530108,-1.1900836422668395,True,-1.3456363678432126,1.0480411943426782,-0.5545483402404127,0.9614579528160496,-1.0662842741826255,True,0.0022707249364586,0.0022402706557337,-1.4483300640503618,1.0143687086485074,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-0.6457718232379017,-1.3962634015954638,-0.5707345679987625,-1.396983215946787,0.07503725523913918,-0.0007198143513231686,0.0%
18664,18664,296,110,-1.1020253461821998,0.9856876482246072,1.1598828135873431,True,1.7638724335244953,0.9788177083645876,-1.143288522651865,1.0394047363032528,1.0678315141928705,True,0.0017862422768896,0.0270442569299672,1.8472280706966016,1.0294659504709551,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.1170107212763707,1.9198621771937625,-1.1226569344170323,1.8055502521105486,-0.00564621314066161,-0.11431192508321389,0.0%
18672,18672,87,167,1.5789796651094437,1.026266892329209,-0.0516177956048511,True,2.931146352849105,0.983452783526758,1.5149538237232496,1.0535851532900276,0.0763069430830928,True,0.0012482467227187,0.0095645820095431,2.9566148023172683,1.0273313930390624,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,1.5184364492350666,2.91469985083053,1.5469667444163466,2.9438805775831858,0.028530295181280033,0.029180726752655584,0.0%
18675,18675,159,257,2.7410602074971693,1.0051470236817028,2.363981728233896,True,-1.7437321746506662,1.0105095031647748,2.7321432518772064,1.0116104146259386,2.896787325010873,True,0.0028180145421582,0.0064767700351494,-1.7474602974683664,1.0071855821176836,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.775073510670984,-1.7976891295541595,2.7366017296871874,-1.7455962360595165,-0.038471780983796645,0.05209289349464296,0.0%
18680,18680,187,143,-2.9752456796474864,0.9955274940973252,-1.0593517832353672,True,2.6848351485204134,1.062818288838886,-2.969365778786518,1.0258174111340057,-2.320194804110783,True,0.0141032399256621,0.0035817683524718,2.3552340446326507,1.1333298454738852,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-3.01941960595019,2.4958208303518914,-2.9723057292170023,2.520034596576532,0.04711387673318777,0.024213766224640634,0.0%
18690,18690,244,35,-1.985053869138164,1.0535181757774887,0.2630022498466723,True,0.7384178257954918,0.9692351672346238,-2.0263082868724385,0.9625469232535344,-2.2325060807162536,True,0.0049651157204976,1.059123289085247,0.6387275343079617,0.997766767582354,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-2.0245819323134224,0.6108652381980153,-2.0056810780053014,0.6885726800517267,0.018900854308121003,0.07770744185371141,0.0%
18705,18705,314,234,-0.8404509464617392,1.0521172455801302,-2.0719211145937075,True,-2.1809943094830024,1.0097297684536817,-0.7304617765365745,1.0501473629473363,-1.3399140164665435,True,0.0022770727325922,0.0064880944542697,-2.3160824248398084,0.98887650799222,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-0.8028514559173914,-2.199114857512855,-0.7854563614991572,-2.248538367161405,0.017395094418234086,-0.04942350964854998,0.0%
18734,18734,186,331,3.0434174154062057,1.0622309959625276,-1.7343532963640362,True,-0.4391382707722,1.0129635881656152,-3.061389200030689,1.0589976649908088,-2.6408001592843964,True,0.1657299337856373,0.0009835714426431,-0.5767871794425474,1.1458056845417308,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-3.036872898470133,-0.5061454830783552,3.1326067612775503,-0.5079627251073737,-0.11370564743190294,-0.0018172420290184683,0.0%
18744,18744,76,188,1.4624564521343195,0.967869862498076,2.5797018323091687,True,-2.9454970204393693,1.089323007765712,1.2629658371172192,1.0598978160692194,-0.2810508761755249,True,0.0119092547743491,0.0032846738494459,-3.0594635878775955,1.006811788646385,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,1.3264502315156905,-3.0019663134302466,1.3627111446257691,-3.0024803041584827,0.036260913110078605,-0.0005139907282361072,0.0%
18746,18746,294,358,-1.027790373351496,1.0126561000375751,-0.9322279489910088,True,-0.0135789353954472,1.0222193359946437,-1.1646137367546092,1.0665420792556803,-1.018575759932732,True,0.7564527910555212,1.4020815321604476,-0.2394291548766171,1.0675247213404364,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.1519173063162578,-0.034906585039886195,-1.0962020550530527,-0.12650404513603197,0.055715251263205055,-0.09159746009614576,0.0%
18759,18759,281,187,-1.3900590016283312,1.0154347679599462,1.9006183406388275,True,3.141268116833269,1.0667283059083474,-1.3908300654632448,1.017073147671254,1.7421656027372432,True,0.0005807469151139,0.0008486129380173,-3.1183265095952786,1.0210124251937005,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.3788101090755198,-3.01941960595019,-1.390444533545788,-3.130121849970798,-0.011634424470268204,-0.11070224402060803,0.0%
18779,18779,167,285,2.77999523874084,0.93697262219624,-2.1059929189133224,True,-1.3721371628572236,1.0299426735541946,2.7629769062518927,0.9482996652733824,-1.1543921619929205,True,0.0008397390437885,0.8871486656106905,-1.2172289404802028,1.0309325548618986,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.91469985083053,-1.3089969389957474,2.7714860724963666,-1.2946830516687131,-0.1432137783341636,0.014313887327034334,0.0%
18780,18780,288,62,-1.062391446797558,1.0422270758497787,0.4942369369921497,True,1.0203274887622478,1.089480355487811,-1.1483734351567818,1.0059928280529384,-0.7154006800382207,True,0.0028087887647254,0.0120788332296378,1.193820208736723,1.0663617089062012,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-1.2566370614359172,1.0821041362364843,-1.10538244097717,1.1070738487494847,0.15125462045874732,0.024969712513000463,0.0%
18782,18782,25,330,0.4403453615911576,1.0837126605260885,0.6904681233087868,True,-0.6605028362556621,1.0629842693297245,0.5080018595152721,1.053668555644368,-1.836706554849976,True,1.4685731281469612,0.1718050246042247,-0.4589374083070007,1.0425234632223943,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.4363323129985824,-0.5235987755982991,0.4741736105532146,-0.5597201222813313,0.03784129755463215,-0.036121346683032074,0.0%
18783,18783,13,1,0.2108080171824125,1.0291589025283527,1.370963995714948,True,0.0801049328684747,0.9673876028853652,0.2442676256286331,0.9718804957189482,1.6577453575005747,True,0.0065139608321489,0.0200004110597207,0.0334450163333036,1.0403340122466815,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.22689280275926285,0.017453292519943295,0.2275378214055226,0.05677497460088876,0.0006450186462597488,0.03932168208094547,0.0%
18785,18785,233,333,-2.15610101793315,1.0428967754546852,-0.9262805892432858,True,-0.564806427949922,1.0089855494215998,-2.2361128681948323,1.0456695304684365,-2.394431284855169,True,0.0017059229947988,1.3731351061775072,-0.5129122174481594,0.9979529038213928,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-2.2165681500327983,-0.47123889803846897,-2.1961069430639912,-0.5388593226990408,0.020461206968807006,-0.06762042466057187,0.0%
18791,18791,215,324,-2.4454766921624054,1.046849544810048,-2.295743906623436,True,-0.6131533748696562,1.0299161932823129,-2.5152955753311814,0.9992194995681192,2.5102393886907106,True,0.5377968678355662,0.0034374589684513,-0.5764087483334507,1.0569816669283063,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-2.5307274153917776,-0.6283185307179586,-2.4803861337467934,-0.5947810616015534,0.05034128164498416,0.033537469116405254,0.0%
18794,18794,69,350,1.1621327573854825,1.022171545180634,1.281406454156918,True,-0.2761980195587982,1.0452255362697545,1.3278339582528091,1.0434138784946971,1.218947995326787,True,0.3808555291439031,0.0013371285356006,-0.1398039693269462,1.0790842747839844,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,1.2042771838760873,-0.17453292519943275,1.2449833578191454,-0.20800099444287223,0.04070617394305804,-0.03346806924343949,0.0%
18800,18800,26,128,0.4418739739187649,1.0586019839383751,2.312571045615794,True,2.188671331374452,0.9698380783069626,0.6230218007483693,1.0489360259396991,2.9357984819874585,True,0.0212012128257887,0.024415371612555,2.246223218953113,0.9439947829401524,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.4537856055185257,2.234021442552742,0.532447887333567,2.2174472751637824,0.07866228181504127,-0.016574167388959483,0.0%
18806,18806,353,168,-0.0846657853668187,0.9462810503009528,-2.138763449670736,True,3.0264485191417028,1.037126860985685,-0.228693845076596,0.9976647417289056,-0.1061317239559494,True,0.0333300928481375,1.3497038833985628,2.929763525743572,1.0837712416348757,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-0.12217304763960257,2.9321531433504737,-0.15667981522170749,2.9781060224426374,-0.03450676758210491,0.04595287909216373,0.0%
18808,18808,1,146,0.1110588105832376,1.071379340571038,0.2153698430520785,True,2.5238662251926867,1.0367570298376183,-0.0789484360105931,1.0632083107151733,-0.0200506862390227,True,1.4286512775586488,1.2741929987836835,2.5176886732294617,1.0862061787399868,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,0.017453292519943295,2.548180707911721,0.01605518728632216,2.5207774492110735,-0.0013981052336211346,-0.02740325870064767,0.0%
18811,18811,226,62,-2.3720153753518165,1.0383010126442285,-2.8399504097067627,True,1.0684348053382768,0.99414278209676,-2.3959817434586026,1.0967512401642154,0.90169074934397,True,0.0044879380084088,0.0032917129058853,1.0523842999220454,0.9843911843104974,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,-2.3387411976724013,1.0821041362364843,-2.3839985594052093,1.0604095526301611,-0.04525736173280807,-0.021694583606323096,0.0%
18812,18812,101,300,1.8764908430040568,0.9876766071818456,3.1131158278739064,True,-0.967627527914978,1.0354734610575655,1.89407633972554,1.019662579489987,2.160179482737124,True,0.0041216589383227,0.0023690643785282,-1.1726393389745922,1.045300125339948,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,1.7627825445142729,-1.0471975511965974,1.8852835913647983,-1.0701334334447852,0.1225010468505254,-0.022935882248187815,0.0%
18813,18813,66,329,1.070396707313109,1.0738390416726524,1.9934204396287123,True,-0.4461022257839779,1.0226176787555503,1.0903393970722883,1.0084371785115758,0.9102432353045712,True,0.8488859743181228,1.4907360304394723,-0.5005514124930505,1.0347533456845095,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,1.1519173063162575,-0.5410520681182422,1.0803680521926982,-0.4733268191385136,-0.07154925412355938,0.06772524897972862,0.0%
18823,18823,173,52,2.9050100087652284,1.0527080853148838,2.603487309670139,True,0.8800640728114608,1.0695673712682745,-3.003999628133506,1.0270909506774877,1.740598985891032,True,0.8432301186362211,0.001676877465776,1.022948863506959,1.024431762027304,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,3.01941960595019,0.9075712110370514,3.0920978439056537,0.9515064681592094,0.07267823795546359,0.043935257122158046,0.0%
18826,18826,115,163,2.0255199242151765,1.0114562572465464,-0.2643481052441787,True,2.943760346724509,1.028294000359718,2.1870793682688623,1.015133908178677,-0.404577378869386,True,0.0063149578057063,0.004514039366913,2.7309921249732323,0.950194814364518,3000.0,3000.0,1500.0,1000.0,7500.0,300.0,5800.0,6300.0,3.9e-11,0.2,0.1,0.0,2.007128639793479,2.8448866807507573,2.106299646242019,2.837376235848869,0.09917100644854007,-0.007510444901888102,0.0%
